email_id,true_label,source,phishing_characteristics,phishing_persuasion,phishing_final_assessment,etiquette,content,personalization,personalization_persuasion
576,0,Enron,0,0,0,1,1,0,1
577,0,Enron,0,0,0,1,1,1,1
578,0,Enron,0,0,0,1,1,1,1
579,0,Enron,0,0,0,1,1,0,1
580,0,Enron,0,0,0,1,1,0,1
581,0,Enron,0,0,0,0,1,0,1
582,0,Enron,0,0,0,1,1,1,1
583,0,Enron,0,0,0,1,1,0,1
584,0,Enron,0,0,0,1,1,0,1
585,0,Enron,0,0,0,1,1,0,1
586,0,Enron,0,0,0,1,1,0,1
587,0,Enron,0,0,0,1,1,0,1
588,0,Enron,0,0,0,1,1,0,1
589,0,Enron,0,0,0,1,1,1,1
590,0,Enron,0,0,0,1,1,0,1
591,0,Enron,0,0,0,1,1,1,1
592,0,Enron,0,0,0,1,1,0,1
593,0,Enron,0,0,0,1,1,0,1
594,0,Enron,0,0,0,1,1,0,1
595,0,Enron,0,0,0,1,1,0,1
596,0,Enron,0,0,0,1,1,1,1
597,0,Enron,0,0,0,1,1,0,1
598,0,Enron,0,0,0,1,1,0,1
599,0,Enron,0,0,0,1,1,0,1
700,1,CEAS_08,1,0,1,0,0,0,0
701,1,CEAS_08,0,0,0,1,1,0,1
702,1,CEAS_08,0,0,0,0,0,0,1
703,1,CEAS_08,1,0,1,0,0,0,0
704,1,CEAS_08,0,1,1,0,0,0,1
705,1,CEAS_08,0,0,0,0,0,0,0
706,1,CEAS_08,0,0,0,1,1,0,1
707,1,CEAS_08,0,0,0,0,0,0,1
708,1,CEAS_08,1,0,1,0,0,0,0
709,1,CEAS_08,0,1,1,1,1,0,1
710,1,CEAS_08,0,0,0,0,0,0,1
711,1,CEAS_08,1,0,1,0,1,0,1
712,1,CEAS_08,0,0,1,0,0,0,1
713,1,CEAS_08,0,0,0,1,1,0,1
714,1,CEAS_08,1,0,1,0,0,0,0
715,1,CEAS_08,1,0,1,1,1,0,1
716,1,CEAS_08,1,1,1,0,0,0,0
717,1,CEAS_08,0,0,0,0,0,0,0
718,1,CEAS_08,1,0,1,1,1,0,1
719,1,CEAS_08,1,1,1,0,0,0,0
720,1,CEAS_08,0,0,0,1,1,0,1
721,1,CEAS_08,1,1,1,0,0,0,0
722,1,CEAS_08,0,1,1,0,0,0,0
723,1,CEAS_08,0,0,0,0,0,0,0
724,1,CEAS_08,1,1,1,0,0,0,0
725,1,Ling,0,1,1,1,1,0,0
726,1,Ling,1,1,1,0,0,0,0
727,1,Ling,0,0,0,1,1,0,1
728,1,Ling,1,1,1,1,1,0,1
729,1,Ling,0,1,1,1,1,0,1
730,1,Ling,1,1,1,0,1,0,1
731,1,Ling,0,0,0,1,1,0,1
732,1,Ling,0,1,1,0,1,0,0
733,1,Ling,1,1,1,0,1,0,1
734,1,Ling,1,1,1,0,0,0,0
735,1,Ling,0,0,0,1,1,0,1
736,1,Ling,0,0,0,1,1,0,1
737,1,Ling,1,1,1,0,1,0,1
738,1,Ling,1,1,1,0,0,0,0
739,1,Ling,0,0,0,1,1,1,1
740,1,Ling,0,1,1,1,1,0,1
741,1,Ling,0,0,0,1,1,0,1
742,1,Ling,1,1,1,0,1,0,0
743,1,Ling,0,1,1,1,1,0,1
744,1,Ling,1,1,1,0,0,0,1
745,1,Ling,1,0,1,0,1,0,1
746,1,Ling,1,0,1,1,1,0,1
747,1,Ling,1,1,1,0,1,0,1
748,1,Ling,0,0,0,1,1,0,1
749,1,Ling,1,1,1,0,1,0,0
750,1,Ling,0,1,1,1,1,0,1
751,1,Ling,1,1,1,0,1,0,1
752,1,Ling,1,1,1,0,0,0,1
753,1,Ling,1,1,1,0,0,0,1
754,1,Ling,1,1,1,1,1,0,1
755,1,Ling,1,1,1,1,1,0,1
756,1,Ling,0,1,1,1,1,0,1
757,1,Ling,0,1,1,1,1,0,1
758,1,Ling,1,1,1,1,1,0,1
759,1,Ling,0,1,1,1,1,0,1
760,1,Ling,0,1,1,0,1,0,1
761,1,Ling,0,0,0,1,1,0,1
762,1,Ling,0,0,0,1,1,1,1
763,1,Ling,1,1,1,0,0,0,1
764,1,Ling,1,1,1,0,0,0,0
765,1,Ling,1,1,1,1,1,0,1
766,1,Ling,0,0,0,0,1,0,1
767,1,Ling,0,0,0,1,1,0,1
768,1,Ling,0,0,0,1,1,1,1
769,1,Ling,1,1,1,0,0,0,0
770,1,Ling,1,1,1,0,0,0,1
771,1,Ling,1,1,1,0,0,0,0
772,1,Ling,0,0,0,1,1,0,1
773,1,Ling,1,1,1,0,1,0,1
774,1,Ling,0,0,0,1,1,1,1
775,1,Ling,1,1,1,0,0,0,0
776,1,Ling,0,0,0,1,1,0,1
777,1,Ling,1,1,1,0,0,0,1
778,1,Ling,0,0,0,0,1,0,1
779,1,Ling,1,0,1,0,1,0,1
780,1,Ling,1,1,1,0,0,0,0
781,1,Ling,0,0,0,1,1,0,0
782,1,Ling,0,0,0,1,1,0,1
783,1,Ling,0,1,1,0,0,0,0
784,1,Ling,1,1,1,1,1,1,1
785,1,Ling,1,1,1,0,0,0,0
786,1,Ling,0,1,1,1,1,0,1
787,1,Ling,1,1,1,0,1,0,0
788,1,Ling,1,1,1,0,1,0,1
789,1,Ling,0,1,1,1,1,1,1
790,1,Ling,1,1,1,0,1,0,0
791,1,Ling,1,1,1,0,0,0,0
792,1,Ling,1,1,1,0,0,0,0
793,1,Ling,1,1,1,0,1,0,0
794,1,Ling,1,1,1,0,1,0,1
795,1,Ling,0,0,0,0,1,0,1
796,1,Ling,1,1,1,0,1,0,1
797,1,Ling,1,1,1,0,0,0,1
798,1,Ling,1,1,1,0,0,0,0
799,1,Ling,1,1,1,0,0,0,0
800,1,Ling,1,1,1,0,0,0,0
801,1,Ling,0,0,0,0,1,0,1
802,1,Ling,1,1,1,0,0,0,1
803,1,Ling,1,1,1,1,1,0,1
804,1,Ling,1,1,1,0,0,0,1
805,1,Ling,1,1,1,0,1,0,1
806,1,Ling,0,1,1,1,1,0,1
807,1,Ling,0,0,0,1,1,0,1
808,1,Ling,1,1,1,0,0,0,1
809,1,Ling,1,1,1,1,1,0,1
810,1,Ling,1,0,1,0,1,0,1
811,1,Ling,1,1,1,0,1,0,1
812,1,Ling,0,1,1,1,1,0,1
813,1,Ling,1,1,1,0,0,0,0
814,1,Ling,1,1,1,0,0,0,0
815,1,Ling,1,1,1,1,1,0,1
816,1,Ling,0,0,0,0,1,0,1
817,1,Ling,0,0,0,1,1,0,1
818,1,Ling,0,0,0,1,1,0,1
819,1,Ling,1,1,1,1,1,0,1
820,1,Ling,1,1,1,0,0,0,0
821,1,Ling,0,0,0,1,1,0,0
822,1,Ling,1,1,1,0,1,0,0
823,1,Ling,1,1,1,1,1,0,0
824,1,Ling,1,1,1,0,0,0,0
825,1,Enron,0,0,0,1,1,0,1
826,1,Enron,1,0,1,0,0,0,1
827,1,Enron,1,1,1,1,1,0,0
828,1,Enron,1,1,1,1,0,0,1
829,1,Enron,1,0,1,0,1,0,1
830,1,Enron,1,1,1,0,0,0,1
831,1,Enron,0,0,0,1,1,0,1
832,1,Enron,0,0,0,1,1,0,1
833,1,Enron,1,1,1,0,0,0,1
834,1,Enron,1,0,1,1,1,0,1
835,1,Enron,1,1,1,0,1,0,1
836,1,Enron,1,1,1,1,1,0,1
837,1,Enron,1,0,1,0,0,0,1
838,1,Enron,1,1,1,0,1,0,0
839,1,Enron,0,0,0,1,1,0,1
840,1,Enron,0,0,0,1,1,0,1
841,1,Enron,1,1,1,0,0,0,0
842,1,Enron,0,0,0,1,1,0,0
843,1,Enron,1,0,1,1,1,0,1
844,1,Enron,0,1,1,1,1,0,1
845,1,Enron,0,1,1,1,1,0,0
846,1,Enron,0,1,1,0,1,0,1
847,1,Enron,1,1,1,1,1,0,0
848,1,Enron,0,1,1,1,1,0,1
849,1,Enron,0,1,1,1,1,0,1
850,1,SpamAssasin,1,1,1,1,1,0,1
851,1,SpamAssasin,0,0,0,1,1,0,1
852,1,SpamAssasin,1,0,1,0,0,0,1
853,1,SpamAssasin,1,0,1,1,1,0,1
854,1,SpamAssasin,1,0,1,1,1,0,1
855,1,SpamAssasin,1,1,1,0,0,0,0
856,1,SpamAssasin,1,1,1,1,1,0,1
857,1,SpamAssasin,1,1,1,1,1,0,0
858,1,SpamAssasin,0,0,0,1,1,0,1
859,1,SpamAssasin,1,1,1,0,0,0,0
860,1,SpamAssasin,1,0,1,1,1,0,1
861,1,SpamAssasin,0,0,0,1,1,0,1
862,1,SpamAssasin,1,1,1,0,0,0,1
863,1,SpamAssasin,1,1,1,0,0,0,0
864,1,SpamAssasin,1,1,1,0,0,0,0
865,1,SpamAssasin,0,1,1,0,1,0,1
866,1,SpamAssasin,1,0,1,0,1,0,1
867,1,SpamAssasin,1,1,1,0,0,0,0
868,1,SpamAssasin,0,0,0,1,1,0,1
869,1,SpamAssasin,0,0,0,1,1,0,1
870,1,SpamAssasin,0,0,0,1,1,0,1
871,1,SpamAssasin,1,1,1,0,1,0,1
872,1,SpamAssasin,0,0,0,1,1,0,1
873,1,SpamAssasin,1,1,1,1,1,0,1
874,1,SpamAssasin,1,1,1,0,1,0,0
875,1,SpamAssasin,0,0,0,1,1,0,0
876,1,SpamAssasin,1,1,1,0,1,0,0
877,1,SpamAssasin,1,1,1,0,1,0,0
878,1,SpamAssasin,1,1,1,0,0,0,0
879,1,SpamAssasin,1,0,1,0,0,0,0
880,1,SpamAssasin,1,0,1,1,1,0,1
881,1,SpamAssasin,1,1,1,1,1,0,1
882,1,SpamAssasin,1,1,1,1,1,0,0
883,1,SpamAssasin,1,1,1,0,1,0,1
884,1,SpamAssasin,0,0,0,1,1,0,1
885,1,SpamAssasin,0,1,1,0,0,0,0
886,1,SpamAssasin,0,0,0,1,1,0,1
887,1,SpamAssasin,1,1,1,0,1,0,0
888,1,SpamAssasin,0,0,0,1,1,0,1
889,1,SpamAssasin,1,1,1,0,0,0,1
890,1,SpamAssasin,1,0,1,1,1,0,1
891,1,SpamAssasin,1,1,1,1,1,0,0
892,1,SpamAssasin,1,1,1,1,1,0,0
893,1,SpamAssasin,1,0,1,0,0,0,0
894,1,SpamAssasin,1,0,1,1,1,0,1
895,1,SpamAssasin,1,0,1,1,1,0,0
896,1,SpamAssasin,1,0,1,1,1,0,0
897,1,SpamAssasin,1,1,1,0,0,0,0
898,1,SpamAssasin,1,1,1,1,1,0,1
899,1,SpamAssasin,1,0,1,0,1,0,0
900,1,SpamAssasin,0,1,1,0,0,0,0
901,1,SpamAssasin,0,0,0,1,1,0,1
902,1,SpamAssasin,1,1,1,1,1,0,1
903,1,SpamAssasin,1,1,1,0,0,0,0
904,1,SpamAssasin,0,1,1,1,1,0,1
905,1,SpamAssasin,0,1,1,1,0,0,0
906,1,SpamAssasin,1,1,1,0,1,0,0
907,1,SpamAssasin,0,0,0,1,1,0,1
908,1,SpamAssasin,1,1,1,0,0,0,0
909,1,SpamAssasin,1,0,1,1,1,0,0
910,1,SpamAssasin,1,1,1,1,1,0,0
911,1,SpamAssasin,1,1,1,1,1,0,1
912,1,SpamAssasin,1,1,1,0,0,0,0
913,1,SpamAssasin,1,0,1,1,1,0,0
914,1,SpamAssasin,1,1,1,0,1,0,0
915,1,SpamAssasin,0,0,0,1,1,0,0
916,1,SpamAssasin,0,0,0,1,1,0,1
917,1,SpamAssasin,1,1,1,1,1,0,1
918,1,SpamAssasin,1,1,1,0,0,0,0
919,1,SpamAssasin,1,1,1,0,0,0,0
920,1,SpamAssasin,1,1,1,1,1,0,1
921,1,SpamAssasin,1,1,1,0,1,0,0
922,1,SpamAssasin,0,0,0,1,1,0,1
923,1,SpamAssasin,1,1,1,1,1,0,1
924,1,SpamAssasin,1,1,1,0,0,0,0
925,1,SpamAssasin,1,1,1,0,0,0,0
926,1,SpamAssasin,1,1,1,1,1,0,0
927,1,SpamAssasin,0,0,0,1,1,0,1
928,1,SpamAssasin,1,0,1,1,1,0,1
929,1,SpamAssasin,0,0,0,1,1,0,0
930,1,SpamAssasin,1,1,1,0,0,0,0
931,1,SpamAssasin,1,1,1,0,1,0,0
932,1,SpamAssasin,0,1,1,1,1,0,1
933,1,SpamAssasin,1,1,1,0,0,0,0
934,1,SpamAssasin,0,0,0,0,1,0,0
935,1,SpamAssasin,1,1,1,0,0,0,0
936,1,SpamAssasin,1,1,1,0,0,0,1
937,1,SpamAssasin,0,0,0,0,0,0,1
938,1,SpamAssasin,0,0,0,1,1,1,1
939,1,SpamAssasin,0,0,0,0,1,0,1
940,1,SpamAssasin,1,1,1,1,1,0,1
941,1,SpamAssasin,0,0,0,1,0,0,1
942,1,SpamAssasin,1,1,1,0,0,0,1
943,1,SpamAssasin,1,1,1,0,0,0,0
944,1,SpamAssasin,1,1,1,0,1,0,1
945,1,SpamAssasin,0,0,0,1,1,0,1
946,1,SpamAssasin,0,0,0,1,1,0,1
947,1,SpamAssasin,1,1,1,0,1,0,0
948,1,SpamAssasin,0,0,0,0,1,0,1
949,1,SpamAssasin,1,1,1,0,0,0,0
950,0,Ling,0,0,0,1,1,0,1
951,0,Ling,0,0,0,1,1,0,1
952,0,Ling,0,1,1,0,0,0,1
953,0,Ling,0,0,0,1,1,0,1
954,0,Ling,0,0,0,1,1,0,1
955,0,Ling,0,0,0,1,1,0,1
956,0,Ling,0,0,0,1,1,0,1
957,0,Ling,0,0,0,1,1,0,1
958,0,Ling,0,0,0,1,1,0,1
959,0,Ling,0,0,0,1,1,0,1
960,0,Ling,0,0,0,1,1,0,1
961,0,Ling,0,0,0,1,1,0,1
962,0,Ling,0,0,0,1,1,0,1
963,0,Ling,0,0,0,1,1,0,1
964,0,Ling,0,0,0,1,1,0,1
965,0,Ling,0,0,0,1,1,0,1
966,0,Ling,0,0,0,1,1,0,1
967,0,Ling,0,0,0,0,0,0,1
968,0,Ling,0,0,0,1,1,0,1
969,0,Ling,0,0,0,1,1,0,1
970,0,Ling,0,0,0,1,1,0,1
971,0,Ling,0,0,0,1,1,0,1
972,0,Ling,0,0,0,1,1,0,1
973,0,Ling,0,0,0,1,1,0,1
974,0,Ling,0,0,0,1,1,0,1
975,0,Ling,0,0,0,1,1,0,1
976,0,Ling,0,0,0,1,1,0,1
977,0,Ling,0,0,0,1,1,0,1
978,0,Ling,0,0,0,1,1,0,1
979,0,Ling,0,0,0,1,1,0,1
980,0,Ling,0,0,0,1,1,0,1
981,0,Ling,0,0,0,1,1,1,1
982,0,Ling,0,0,0,1,1,0,1
983,0,Ling,0,0,0,1,1,0,1
984,0,Ling,0,0,0,1,1,0,1
985,0,Ling,0,0,0,1,1,0,1
986,0,Ling,0,0,0,1,1,0,1
987,0,Ling,0,0,0,1,1,0,1
988,0,Ling,0,0,0,1,1,0,1
989,0,Ling,0,0,0,1,1,0,1
990,0,Ling,0,0,0,1,1,0,1
991,0,Ling,0,0,0,1,1,0,1
992,0,Ling,0,0,0,1,1,1,1
993,0,Ling,0,0,0,1,1,0,1
994,0,Ling,0,0,0,1,1,0,1
995,0,Ling,0,0,0,1,1,0,1
996,0,Ling,0,0,0,1,1,0,1
997,0,Ling,0,0,0,1,1,1,1
998,0,Ling,0,0,0,1,1,0,1
999,0,Ling,0,0,0,1,1,1,1
1000,0,Ling,0,0,0,1,1,0,1
1001,0,Ling,0,0,0,1,1,0,1
1002,0,Ling,0,0,0,1,1,0,1
1003,0,Ling,0,0,0,1,1,0,1
1004,0,Ling,0,0,0,1,1,0,1
1005,0,Ling,0,0,0,1,1,0,1
1006,0,Ling,0,0,0,1,1,0,1
1007,0,Ling,0,0,0,1,1,0,1
1008,0,Ling,0,0,0,1,1,0,1
1009,0,Ling,0,0,0,1,1,0,1
1010,0,Ling,0,0,0,1,1,0,1
1011,0,Ling,0,0,0,1,1,0,1
1012,0,Ling,0,0,0,1,1,0,1
1013,0,Ling,0,0,0,1,1,0,1
1014,0,Ling,0,0,0,1,1,0,1
1015,0,Ling,0,0,0,1,1,0,1
1016,0,Ling,0,0,0,1,1,0,1
1017,0,Ling,0,0,0,1,1,0,1
1018,0,Ling,0,0,0,1,1,0,1
1019,0,Ling,0,0,0,0,1,0,1
1020,0,Ling,0,0,0,1,1,0,1
1021,0,Ling,0,0,0,1,1,0,1
1022,0,Ling,0,0,0,1,1,0,1
1023,0,Ling,0,0,0,1,1,0,1
1024,0,Ling,0,0,0,1,1,1,1
1025,0,Ling,0,0,0,1,1,0,1
1026,0,Ling,0,0,0,1,1,0,1
1027,0,Ling,0,0,0,1,1,1,1
1028,0,Ling,0,0,0,1,1,1,1
1029,0,Ling,0,0,0,1,1,0,1
1030,0,Ling,0,0,0,1,1,0,1
1031,0,Ling,0,0,0,1,1,0,1
1032,0,Ling,0,0,0,1,1,0,1
1033,0,Ling,0,0,0,1,1,0,1
1034,0,Ling,0,0,0,1,1,0,1
1035,0,Ling,0,0,0,1,1,0,1
1036,0,Ling,0,0,0,1,1,0,1
1037,0,Ling,0,0,0,1,1,0,1
1038,0,Ling,0,0,0,1,1,0,1
1039,0,Ling,0,0,0,1,1,0,1
1040,0,Ling,0,0,0,1,1,0,1
1041,0,Ling,0,0,0,1,1,0,1
1042,0,Ling,0,0,0,0,1,0,1
1043,0,Ling,0,0,0,1,1,0,1
1044,0,Ling,0,0,0,1,1,0,1
1045,0,Ling,0,0,0,1,1,0,1
1046,0,Ling,0,0,0,1,1,0,1
1047,0,Ling,0,0,0,1,1,0,1
1048,0,Ling,0,0,0,1,1,0,1
1049,0,Ling,0,0,0,1,1,0,1
1050,0,Ling,0,0,0,1,1,0,1
1051,0,Ling,0,0,0,1,1,0,1
1052,0,Ling,0,0,0,1,1,0,1
1053,0,Ling,0,0,0,1,1,0,1
1054,0,Ling,0,0,0,1,1,0,1
1055,0,Ling,0,0,0,1,1,0,1
1056,0,Ling,0,0,0,1,1,0,1
1057,0,Ling,0,0,0,1,1,0,1
1058,0,Ling,0,0,0,1,1,0,1
1059,0,Ling,0,0,0,1,1,0,1
1060,0,Ling,0,0,0,1,1,0,1
1061,0,Ling,0,0,0,1,1,0,1
1062,0,Ling,0,0,0,1,1,0,1
1063,0,Ling,0,0,0,1,1,1,1
1064,0,Ling,0,0,0,1,1,0,1
1065,0,Ling,0,0,0,1,1,0,1
1066,0,Ling,0,0,0,1,1,0,1
1067,0,Ling,0,0,0,1,1,0,1
1068,0,Ling,0,0,0,1,1,0,1
1069,0,Ling,0,0,0,1,1,0,1
1070,0,Ling,0,0,0,1,1,0,1
1071,0,Ling,0,0,0,1,1,1,1
1072,0,Ling,0,0,0,1,1,0,1
1073,0,Ling,0,0,0,1,1,1,1
1074,0,Ling,0,0,0,1,1,0,1
1075,0,Ling,0,0,0,1,1,1,1
1076,0,Ling,0,0,0,1,1,0,1
1077,0,Ling,0,0,0,1,1,0,1
1078,0,Ling,0,0,0,1,1,0,1
1079,0,Ling,0,0,0,1,1,0,1
1080,0,Ling,0,0,0,1,1,0,1
1081,0,Ling,0,0,0,1,1,0,1
1082,0,Ling,0,0,0,1,1,0,1
1083,0,Ling,0,0,0,1,1,0,1
1084,0,Ling,0,0,0,1,1,0,1
1085,0,Ling,0,0,0,1,1,0,1
1086,0,Ling,0,0,0,1,1,0,1
1087,0,Ling,0,0,0,1,1,0,1
1088,0,Ling,0,0,0,1,1,0,1
1089,0,Ling,0,0,0,1,1,0,1
1090,0,Ling,0,0,0,1,1,0,1
1091,0,Ling,0,0,0,1,1,0,1
1092,0,Ling,0,0,0,1,1,0,1
1093,0,Ling,0,0,0,0,1,0,1
1094,0,Ling,0,0,0,1,1,0,1
1095,0,Ling,0,0,0,1,1,0,1
1096,0,Ling,0,0,0,1,1,0,1
1097,0,Ling,0,0,0,1,1,1,1
1098,0,Ling,0,0,0,1,1,0,1
1099,0,Ling,0,0,0,1,1,1,1
1100,1,Nigerian Fraud,1,1,1,0,0,0,0
1101,1,Nigerian Fraud,1,1,1,1,1,0,0
1102,1,Nigerian Fraud,1,1,1,0,0,0,0
1103,1,Nigerian Fraud,1,1,1,0,0,0,0
1104,1,Nigerian Fraud,1,1,1,0,1,0,1
1105,1,Nigerian Fraud,1,1,1,0,0,0,0
1106,1,Nigerian Fraud,0,1,1,1,1,0,1
1107,1,Nigerian Fraud,1,1,1,1,1,0,1
1108,1,Nigerian Fraud,1,1,1,0,0,0,0
1109,1,Nigerian Fraud,1,1,1,0,0,0,0
1110,1,Nigerian Fraud,1,1,1,0,0,0,0
1111,1,Nigerian Fraud,1,1,1,0,0,0,0
1112,1,Nigerian Fraud,1,1,1,1,1,0,1
1113,1,Nigerian Fraud,1,1,1,0,0,0,0
1114,1,Nigerian Fraud,1,1,1,0,0,0,1
1115,1,Nigerian Fraud,1,1,1,0,0,0,0
1116,1,Nigerian Fraud,1,1,1,0,0,0,0
1117,1,Nigerian Fraud,1,1,1,0,0,0,0
1118,1,Nigerian Fraud,1,1,1,1,1,0,0
1119,1,Nigerian Fraud,1,1,1,0,0,0,0
1120,1,Nigerian Fraud,1,1,1,0,0,0,0
1121,1,Nigerian Fraud,1,1,1,0,0,0,0
1122,1,Nigerian Fraud,0,1,1,0,1,0,0
1123,1,Nigerian Fraud,1,1,1,1,1,0,1
1124,1,Nigerian Fraud,1,1,1,0,0,0,0
1125,1,Nazario,1,1,1,1,1,0,1
1126,1,Nazario,1,1,1,1,1,0,1
1127,1,Nazario,1,1,1,1,1,0,1
1128,1,Nazario,1,1,1,1,1,0,1
1129,1,Nazario,1,1,1,0,1,0,0
1130,1,Nazario,0,0,0,1,1,0,1
1131,1,Nazario,1,1,1,1,1,0,1
1132,1,Nazario,0,0,0,0,1,0,1
1133,1,Nazario,1,1,1,1,1,0,1
1134,1,Nazario,1,1,1,1,1,0,1
1135,1,Nazario,1,0,1,1,1,0,1
1136,1,Nazario,0,1,1,1,1,0,1
1137,1,Nazario,0,0,0,1,1,0,1
1138,1,Nazario,1,1,1,1,1,0,1
1139,1,Nazario,0,0,0,1,1,0,1
1140,1,Nazario,1,0,1,1,1,1,1
1141,1,Nazario,1,1,1,1,1,0,1
1142,1,Nazario,1,1,1,1,1,0,1
1143,1,Nazario,1,1,1,0,1,0,1
1144,1,Nazario,1,1,1,1,1,0,1
1145,1,Nazario,1,1,1,1,1,0,1
1146,1,Nazario,0,0,0,1,1,0,1
1147,1,Nazario,1,1,1,0,1,0,1
1148,1,Nazario,0,1,1,1,1,0,1
1149,1,Nazario,1,0,1,1,1,0,1
1150,0,SpamAssasin,0,0,0,1,1,0,1
1151,0,SpamAssasin,0,0,0,1,1,0,1
1152,0,SpamAssasin,0,0,0,1,1,0,1
1153,0,SpamAssasin,0,0,0,1,1,0,1
1154,0,SpamAssasin,0,0,0,0,1,0,1
1155,0,SpamAssasin,0,0,0,1,1,0,1
1156,0,SpamAssasin,0,0,0,1,0,0,1
1157,0,SpamAssasin,0,0,0,1,1,0,1
1158,0,SpamAssasin,0,0,0,1,1,0,1
1159,0,SpamAssasin,0,0,0,0,0,0,0
1160,0,SpamAssasin,0,0,0,1,1,0,1
1161,0,SpamAssasin,0,0,0,1,1,0,1
1162,0,SpamAssasin,0,0,0,1,1,0,1
1163,0,SpamAssasin,0,0,0,1,1,0,1
1164,0,SpamAssasin,0,0,0,1,1,0,1
1165,0,SpamAssasin,0,0,0,1,1,0,1
1166,0,SpamAssasin,0,0,0,1,1,0,1
1167,0,SpamAssasin,0,0,0,0,1,0,1
1168,0,SpamAssasin,0,0,0,1,1,0,1
1169,0,SpamAssasin,0,0,0,1,1,0,1
1170,0,SpamAssasin,0,0,0,1,1,0,1
1171,0,SpamAssasin,0,0,0,1,1,0,1
1172,0,SpamAssasin,0,0,0,1,1,0,1
1173,0,SpamAssasin,0,0,0,1,1,0,1
1174,0,SpamAssasin,0,0,0,1,1,0,1
1175,0,SpamAssasin,0,0,0,1,0,0,0
1176,0,SpamAssasin,0,0,0,1,1,0,1
1177,0,SpamAssasin,0,0,0,1,1,0,1
1178,0,SpamAssasin,0,0,0,1,1,0,1
1179,0,SpamAssasin,0,0,0,1,1,0,1
1180,0,SpamAssasin,0,0,0,1,1,0,1
1181,0,SpamAssasin,0,0,0,1,1,0,0
1182,0,SpamAssasin,0,0,0,1,1,0,1
1183,0,SpamAssasin,0,0,0,1,1,0,1
1184,0,SpamAssasin,0,0,0,1,1,0,1
1185,0,SpamAssasin,0,0,0,1,1,0,1
1186,0,SpamAssasin,0,0,0,1,0,0,1
1187,0,SpamAssasin,0,0,0,1,1,0,1
1188,0,SpamAssasin,0,0,0,1,1,0,1
1189,0,SpamAssasin,0,0,0,1,0,0,1
1190,0,SpamAssasin,0,0,0,0,0,0,1
1191,0,SpamAssasin,0,0,0,1,1,0,1
1192,0,SpamAssasin,0,0,0,1,1,0,1
1193,0,SpamAssasin,0,0,0,1,1,0,1
1194,0,SpamAssasin,0,0,0,1,1,0,1
1195,0,SpamAssasin,0,0,0,1,1,0,1
1196,0,SpamAssasin,0,0,0,1,1,0,1
1197,0,SpamAssasin,0,0,0,1,1,0,1
1198,0,SpamAssasin,0,0,0,1,1,0,1
1199,0,SpamAssasin,0,0,0,1,1,0,1
1200,0,SpamAssasin,0,0,0,1,1,0,1
1201,0,SpamAssasin,0,0,0,1,1,0,1
1202,0,SpamAssasin,0,0,0,0,1,0,1
1203,0,SpamAssasin,0,0,0,1,1,0,1
1204,0,SpamAssasin,0,0,0,1,1,0,1
1205,0,SpamAssasin,0,0,0,1,1,0,1
1206,0,SpamAssasin,0,0,0,1,1,0,1
1207,0,SpamAssasin,0,0,0,0,0,0,1
1208,0,SpamAssasin,0,0,0,1,1,0,1
1209,0,SpamAssasin,0,0,0,1,1,0,1
1210,0,SpamAssasin,0,0,0,1,1,0,1
1211,0,SpamAssasin,0,0,0,1,1,0,1
1212,0,SpamAssasin,0,0,0,1,1,0,1
1213,0,SpamAssasin,0,0,0,1,1,0,1
1214,0,SpamAssasin,0,0,0,1,1,0,1
1215,0,SpamAssasin,0,0,0,1,1,0,1
1216,0,SpamAssasin,0,0,0,1,1,0,1
1217,0,SpamAssasin,0,0,0,1,1,0,1
1218,0,SpamAssasin,0,0,0,1,1,0,1
1219,0,SpamAssasin,0,0,0,1,1,0,1
1220,0,SpamAssasin,0,0,0,1,1,0,1
1221,0,SpamAssasin,0,0,0,1,1,0,1
1222,0,SpamAssasin,0,0,0,1,1,0,1
1223,0,SpamAssasin,0,0,0,1,1,0,1
1224,0,SpamAssasin,0,0,0,1,1,0,1
1225,0,SpamAssasin,0,0,0,1,1,0,1
1226,0,SpamAssasin,0,0,0,1,1,0,1
1227,0,SpamAssasin,0,0,0,1,1,0,1
1228,0,SpamAssasin,0,0,0,1,1,0,1
1229,0,SpamAssasin,0,0,0,1,1,0,1
1230,0,SpamAssasin,0,0,0,1,1,0,1
1231,0,SpamAssasin,0,0,0,1,1,0,1
1232,0,SpamAssasin,0,0,0,1,1,0,1
1233,0,SpamAssasin,0,0,0,1,1,0,1
1234,0,SpamAssasin,0,0,0,1,1,0,1
1235,0,SpamAssasin,0,0,0,1,1,0,1
1236,0,SpamAssasin,0,0,0,1,1,0,1
1237,0,SpamAssasin,0,0,0,1,1,0,1
1238,0,SpamAssasin,0,0,0,1,1,0,1
1239,0,SpamAssasin,0,0,0,1,1,0,1
1240,0,SpamAssasin,0,0,0,1,1,0,1
1241,0,SpamAssasin,0,0,0,1,1,0,1
1242,0,SpamAssasin,0,0,0,1,1,0,1
1243,0,SpamAssasin,0,0,0,1,1,0,1
1244,0,SpamAssasin,0,0,0,1,1,0,1
1245,0,SpamAssasin,0,0,0,1,1,0,1
1246,0,SpamAssasin,0,0,0,1,1,0,1
1247,0,SpamAssasin,0,0,0,1,1,0,1
1248,0,SpamAssasin,0,0,0,1,1,0,1
1249,0,SpamAssasin,0,0,0,1,1,0,1
